日期,收盘,开盘,高,低,交易量,涨跌幅
2022/8/21,"21,510.00","21,141.00","21,772.90","21,076.60",2.31K,0.0175 
2022/8/22,"21,395.00","21,511.70","21,527.00","20,910.00",3.44K,-0.0053 
2022/8/23,"21,527.00","21,395.00","21,671.00","20,909.00",4.92K,0.0062 
2022/8/24,"21,365.60","21,527.00","21,861.00","21,160.00",5.41K,-0.0075 
2022/8/25,"21,563.10","21,365.60","21,809.00","21,320.00",3.22K,0.0092 
2022/8/26,"20,257.90","21,563.10","21,866.00","20,134.00",11.23K,-0.0605 
2022/8/27,"20,036.00","20,257.90","20,362.00","19,852.00",2.55K,-0.0110 
2022/8/28,"19,557.80","20,044.00","20,163.00","19,540.00",3.23K,-0.0239 
2022/8/29,"20,308.00","19,572.00","20,412.00","19,566.30",4.13K,0.0384 
2022/8/30,"19,812.00","20,308.00","20,574.00","19,574.00",5.33K,-0.0244 
2022/8/31,"20,058.00","19,812.00","20,483.00","19,812.00",4.64K,0.0124 
2022/9/1,"20,134.00","20,058.00","20,212.00","19,587.00",5.94K,0.0038 
2022/9/2,"19,973.00","20,134.00","20,441.00","19,770.00",6.30K,-0.0080 
2022/9/3,"19,835.00","19,973.00","20,061.90","19,667.00",1.65K,-0.0069 
2022/9/4,"20,002.00","19,835.00","20,020.00","19,590.00",2.04K,0.0084 
2022/9/5,"19,788.00","20,002.00","20,045.00","19,646.00",2.25K,-0.0107 
2022/9/6,"18,790.00","19,789.00","20,183.00","18,691.80",12.12K,-0.0504 
2022/9/7,"19,279.50","18,790.00","19,457.00","18,561.00",6.19K,0.0261 
2022/9/8,"19,322.00","19,280.00","19,447.00","19,048.00",8.22K,0.0022 
2022/9/9,"21,375.00","19,322.00","21,576.00","19,304.40",11.99K,0.1063 
2022/9/10,"21,648.00","21,375.00","21,802.00","21,143.80",5.36K,0.0128 
2022/9/11,"21,826.00","21,657.00","21,826.00","21,369.00",2.23K,0.0082 
2022/9/12,"22,395.00","21,850.00","22,473.00","21,561.00",7.84K,0.0261 
2022/9/13,"20,181.00","22,395.00","22,746.00","19,950.00",16.06K,-0.0989 
2022/9/14,"20,231.00","20,181.00","20,511.00","19,642.00",8.26K,0.0025 
2022/9/15,"19,717.00","20,231.00","20,329.00","19,556.00",4.23K,-0.0254 
2022/9/16,"19,809.90","19,717.00","19,894.00","19,350.00",6.95K,0.0047 
2022/9/17,"20,127.00","19,809.90","20,206.00","19,770.00",13.67K,0.0160 
2022/9/18,"19,424.00","20,127.00","20,127.00","19,356.00",2.43K,-0.0349 
2022/9/19,"19,544.50","19,424.00","19,684.00","18,318.00",11.97K,0.0062 
2022/9/20,"18,886.60","19,544.50","19,634.00","18,769.00",9.67K,-0.0337 
2022/9/21,"18,476.50","18,886.60","19,888.00","18,214.00",17.62K,-0.0217 
2022/9/22,"19,413.00","18,476.50","19,502.00","18,378.80",28.28K,0.0507 
2022/9/23,"19,298.80","19,413.00","19,512.00","18,562.00",14.55K,-0.0059 
2022/9/24,"18,935.00","19,298.80","19,314.00","18,822.00",1.33K,-0.0189 
2022/9/25,"18,817.00","18,935.00","19,179.00","18,647.00",4.11K,-0.0062 
2022/9/26,"19,229.50","18,817.00","19,326.00","18,699.00",43.75K,0.0219 
2022/9/27,"19,096.60","19,229.50","20,373.00","18,856.00",14.96K,-0.0069 
2022/9/28,"19,419.00","19,096.60","19,783.00","18,495.00",16.06K,0.0169 
2022/9/29,"19,588.00","19,419.00","19,651.30","18,863.00",8.40K,0.0087 
2022/9/30,"19,430.00","19,588.00","20,171.00","19,201.00",11.70K,-0.0081 
2022/10/1,"19,317.00","19,430.00","19,485.00","19,172.00",0.94K,-0.0058 
2022/10/2,"19,066.00","19,317.00","19,396.00","18,945.00",3.16K,-0.0130 
2022/10/3,"19,638.00","19,066.00","19,688.00","18,985.00",10.89K,0.0300 
2022/10/4,"20,340.00","19,638.00","20,470.00","19,510.00",8.47K,0.0357 
2022/10/5,"20,156.00","20,340.00","20,363.00","19,756.80",6.99K,-0.0090 
2022/10/6,"19,957.00","20,156.00","20,444.00","19,866.00",6.43K,-0.0099 
2022/10/7,"19,533.00","19,957.00","20,053.00","19,336.00",7.68K,-0.0212 
2022/10/8,"19,418.00","19,533.00","19,621.40","19,275.00",1.23K,-0.0059 
2022/10/9,"19,444.40","19,418.00","19,551.40","19,326.00",1.12K,0.0014 
2022/10/10,"19,128.00","19,444.40","19,527.00","19,056.00",4.69K,-0.0163 
2022/10/11,"19,062.00","19,128.00","19,260.00","18,870.00",8.84K,-0.0034 
2022/10/12,"19,158.00","19,062.00","19,232.00","19,026.00",3.49K,0.0050 
2022/10/13,"19,387.00","19,158.00","19,503.00","18,200.00",6.27K,0.0120 
2022/10/14,"19,187.00","19,387.00","19,946.00","19,103.00",2.57K,-0.0103 
2022/10/15,"19,072.00","19,187.00","19,227.00","18,993.00",0.74K,-0.0060 
2022/10/16,"19,269.00","19,072.00","19,428.00","19,068.00",0.78K,0.0103 
2022/10/17,"19,554.00","19,266.00","19,683.00","19,168.00",1.45K,0.0148 
2022/10/18,"19,334.00","19,554.00","19,705.00","19,106.00",2.12K,-0.0113 
2022/10/19,"19,132.00","19,334.00","19,361.00","19,098.00",0.86K,-0.0104 
2022/10/20,"19,057.00","19,132.00","19,345.00","18,940.00",1.27K,-0.0039 
2022/10/21,"19,175.00","19,057.00","19,260.00","18,680.00",1.19K,0.0062 
2022/10/22,"19,219.00","19,175.00","19,272.00","19,125.00",0.75K,0.0023 
2022/10/23,"19,585.00","19,219.00","19,707.00","19,105.00",1.52K,0.0190 
2022/10/24,"19,340.00","19,585.00","19,601.00","19,175.00",1.31K,-0.0125 
2022/10/25,"20,104.00","19,340.00","20,430.00","19,254.00",2.76K,0.0395 
2022/10/26,"20,788.00","20,104.00","21,011.00","20,077.00",3.90K,0.0340 
2022/10/27,"20,303.00","20,788.00","20,892.00","20,226.00",2.75K,-0.0233 
2022/10/28,"20,611.00","20,303.00","20,764.00","20,055.00",2.28K,0.0152 
2022/10/29,"20,833.00","20,611.00","21,074.00","20,576.00",1.83K,0.0108 
2022/10/30,"20,647.00","20,833.00","20,949.00","20,535.00",1.09K,-0.0089 
2022/10/31,"20,509.00","20,647.00","20,843.00","20,268.00",1.71K,-0.0067 
2022/11/1,"20,500.00","20,509.00","20,689.00","20,357.00",1.67K,-0.0004 
2022/11/2,"20,168.00","20,500.00","20,816.00","20,080.00",2.58K,-0.0162 
2022/11/3,"20,223.00","20,168.00","20,403.00","20,073.00",1.24K,0.0027 
2022/11/4,"21,168.00","20,223.00","21,290.00","20,206.00",3.81K,0.0467 
2022/11/5,"21,313.00","21,168.00","21,470.00","21,105.00",1.62K,0.0068 
2022/11/6,"20,932.00","21,313.00","21,378.00","20,913.00",1.35K,-0.0179 
2022/11/7,"20,610.00","20,932.00","21,083.00","20,423.00",1.84K,-0.0154 
2022/11/8,"18,557.00","20,610.00","20,692.00","16,950.00",20.52K,-0.0996 
2022/11/9,"15,907.00","18,557.00","18,597.00","15,603.00",18.08K,-0.1428 
2022/11/10,"17,579.00","15,907.00","18,155.00","15,760.00",20.73K,0.1051 
2022/11/11,"17,045.00","17,579.00","17,665.00","16,403.00",8.03K,-0.0304 
2022/11/12,"16,812.00","17,045.00","17,105.00","16,637.00",1.25K,-0.0137 
2022/11/13,"16,345.00","16,812.00","16,956.00","16,257.00",2.54K,-0.0278 
2022/11/14,"16,627.00","16,345.00","17,188.00","15,829.00",6.71K,0.0173 
2022/11/15,"16,886.00","16,627.00","17,124.00","16,554.00",6.53K,0.0156 
2022/11/16,"16,531.00","16,886.00","17,002.00","16,384.00",4.34K,-0.0210 
2022/11/17,"16,705.00","16,676.00","16,735.00","16,413.00",1.48K,0.0105 
2022/11/18,"16,634.00","16,827.00","16,837.00","16,550.00",1.81K,-0.0043 
2022/11/19,"16,695.00","16,645.00","16,811.00","16,600.00",0.61K,0.0037 
2022/11/20,"16,281.00","16,695.00","16,742.00","16,185.00",1.18K,-0.0248 
2022/11/21,"15,766.00","16,281.00","16,281.00","15,501.00",4.31K,-0.0316 
2022/11/22,"16,215.00","15,766.00","16,279.00","15,616.00",3.20K,0.0285 
2022/11/23,"16,619.00","16,215.00","16,676.00","16,168.00",2.90K,0.0249 
2022/11/24,"16,606.00","16,619.00","16,792.00","16,468.00",1.21K,-0.0008 
2022/11/25,"16,519.00","16,606.00","16,617.00","16,354.00",1.16K,-0.0052 
2022/11/26,"16,459.00","16,519.00","16,697.00","16,390.00",0.78K,-0.0036 
2022/11/27,"16,432.00","16,459.00","16,600.00","16,422.00",0.49K,-0.0016 
2022/11/28,"16,215.00","16,432.00","16,487.00","16,014.00",1.74K,-0.0132 
2022/11/29,"16,452.00","16,215.00","16,537.00","16,102.00",1.63K,0.0146 
2022/11/30,"17,182.00","16,452.00","17,238.00","16,446.00",2.73K,0.0444 
2022/12/1,"16,980.00","17,182.00","17,270.00","16,872.00",1.56K,-0.0118 
2022/12/2,"17,091.00","16,980.00","17,100.00","16,808.00",1.53K,0.0065 
2022/12/3,"16,890.00","17,091.00","17,135.00","16,870.00",0.69K,-0.0118 
2022/12/4,"17,128.00","16,890.00","17,199.00","16,886.00",1.41K,0.0141 
2022/12/5,"16,974.00","17,128.00","17,420.00","16,886.00",1.46K,-0.0090 
2022/12/6,"17,096.00","16,974.00","17,109.00","16,917.00",0.77K,0.0072 
2022/12/7,"16,844.00","17,096.00","17,137.00","16,720.00",1.07K,-0.0147 
2022/12/8,"17,246.00","16,844.00","17,321.00","16,759.00",1.76K,0.0239 
2022/12/9,"17,135.00","17,246.00","17,326.00","17,090.00",1.42K,-0.0064 
2022/12/10,"17,132.00","17,135.00","17,232.00","17,109.00",0.37K,-0.0002 
2022/12/11,"17,109.00","17,132.00","17,294.00","17,095.00",2.07K,-0.0013 
2022/12/12,"17,228.00","17,109.00","17,258.00","16,899.00",2.47K,0.0070 
2022/12/13,"17,785.00","17,228.00","17,981.00","17,107.00",5.96K,0.0323 
2022/12/14,"17,810.00","17,785.00","18,373.00","17,688.00",3.08K,0.0014 
2022/12/15,"17,372.00","17,810.00","17,867.00","17,311.00",1.92K,-0.0246 
2022/12/16,"16,642.00","17,372.00","17,543.00","16,554.00",3.01K,-0.0420 
2022/12/17,"16,793.00","16,642.00","16,811.00","16,609.00",1.23K,0.0091 
2022/12/18,"16,757.00","16,793.00","16,851.00","16,680.00",0.61K,-0.0021 
2022/12/19,"16,448.00","16,757.00","16,825.00","16,320.00",2.04K,-0.0184 
2022/12/20,"16,925.00","16,448.00","17,057.00","16,413.00",1.46K,0.0290 
2022/12/21,"16,845.00","16,925.00","16,934.00","16,755.00",0.79K,-0.0047 
2022/12/22,"16,838.00","16,845.00","16,873.00","16,588.00",0.77K,-0.0004 
2022/12/23,"16,802.00","16,838.00","16,942.00","16,788.00",0.53K,-0.0021 
2022/12/24,"16,864.00","16,802.00","16,880.00","16,802.00",0.40K,0.0037 
2022/12/25,"16,847.00","16,864.00","16,874.00","16,760.00",0.38K,-0.0010 
2022/12/26,"16,946.00","16,847.00","16,958.00","16,814.00",0.32K,0.0059 
2022/12/27,"16,719.00","16,946.00","16,987.00","16,631.00",0.94K,-0.0134 
2022/12/28,"16,558.00","16,719.00","16,796.00","16,490.00",1.59K,-0.0096 
2022/12/29,"16,658.00","16,558.00","16,675.00","16,505.00",0.42K,0.0060 
2022/12/30,"16,618.00","16,658.00","16,659.00","16,380.00",1.30K,-0.0024 
2022/12/31,"16,564.00","16,618.00","16,660.00","16,515.00",0.60K,-0.0032 
2023/1/1,"16,643.00","16,564.00","16,644.00","16,517.00",0.24K,0.0048 
2023/1/2,"16,690.00","16,643.00","16,802.00","16,584.00",0.60K,0.0028 
2023/1/3,"16,689.00","16,690.00","16,807.00","16,625.00",1.58K,-0.0001 
2023/1/4,"16,868.00","16,689.00","16,998.00","16,671.00",1.12K,0.0107 
2023/1/5,"16,842.00","16,868.00","16,888.00","16,778.00",0.57K,-0.0015 
2023/1/6,"16,967.00","16,842.00","17,045.00","16,705.00",1.82K,0.0074 
2023/1/7,"16,958.00","16,967.00","16,990.00","16,925.00",0.28K,-0.0005 
2023/1/8,"17,139.00","16,958.00","17,174.00","16,930.00",0.81K,0.0107 
2023/1/9,"17,188.00","17,139.00","17,399.00","17,123.00",1.58K,0.0029 
2023/1/10,"17,445.00","17,188.00","17,503.00","17,155.00",0.81K,0.0150 
2023/1/11,"17,946.00","17,445.00","17,998.00","17,319.00",2.23K,0.0287 
2023/1/12,"18,857.00","17,946.00","19,070.00","17,920.00",5.32K,0.0508 
2023/1/13,"19,933.00","18,857.00","19,989.00","18,725.00",3.03K,0.0571 
2023/1/14,"20,963.00","19,933.00","21,300.00","19,897.00",6.06K,0.0517 
2023/1/15,"20,882.00","20,963.00","21,048.00","20,583.00",1.54K,-0.0039 
2023/1/16,"21,196.00","20,882.00","21,433.00","20,651.00",3.25K,0.0150 
2023/1/17,"21,136.00","21,196.00","21,518.00","20,905.00",2.06K,-0.0028 
2023/1/18,"20,678.00","21,136.00","21,632.00","20,435.00",3.19K,-0.0217 
2023/1/19,"21,080.00","20,678.00","21,181.00","20,670.00",0.90K,0.0194 
2023/1/20,"22,672.00","21,080.00","22,742.00","20,879.00",2.88K,0.0755 
2023/1/21,"22,766.00","22,672.00","23,312.00","22,443.00",3.60K,0.0041 
2023/1/22,"22,713.00","22,766.00","23,071.00","22,321.00",1.52K,-0.0023 
2023/1/23,"22,910.00","22,713.00","23,169.00","22,520.00",1.86K,0.0087 
2023/1/24,"22,627.00","22,910.00","23,154.00","22,479.00",1.88K,-0.0124 
2023/1/25,"23,045.00","22,627.00","23,812.00","22,334.00",3.74K,0.0185 
2023/1/26,"23,004.00","23,045.00","23,273.00","22,859.00",1.40K,-0.0018 
2023/1/27,"23,067.00","23,004.00","23,475.00","22,539.00",2.25K,0.0027 
2023/1/28,"23,029.00","23,067.00","23,181.00","22,885.00",1.41K,-0.0016 
2023/1/29,"23,746.00","23,029.00","23,962.00","23,000.00",4.24K,0.0311 
2023/1/30,"22,837.00","23,746.00","23,784.00","22,516.00",2.95K,-0.0383 
2023/1/31,"23,135.00","22,837.00","23,286.00","22,730.00",1.99K,0.0130 
2023/2/1,"23,723.00","23,135.00","23,802.00","22,800.00",2.13K,0.0254 
2023/2/2,"23,485.00","23,723.00","24,239.00","23,395.00",2.83K,-0.0100 
2023/2/3,"23,433.00","23,485.00","23,700.00","23,230.00",1.92K,-0.0022 
2023/2/4,"23,315.00","23,433.00","23,580.00","23,253.00",0.58K,-0.0050 
2023/2/5,"22,936.00","23,315.00","23,419.00","22,799.00",1.44K,-0.0163 
2023/2/6,"22,755.00","22,936.00","23,145.00","22,639.00",1.08K,-0.0079 
2023/2/7,"23,251.00","22,755.00","23,350.00","22,744.00",1.20K,0.0218 
2023/2/8,"22,959.00","23,251.00","23,430.00","22,691.00",1.35K,-0.0126 
2023/2/9,"21,800.00","22,959.00","23,002.00","21,710.00",3.31K,-0.0505 
2023/2/10,"21,643.00","21,800.00","21,937.00","21,500.00",1.47K,-0.0072 
2023/2/11,"21,866.00","21,643.00","21,903.00","21,614.00",0.36K,0.0103 
2023/2/12,"21,796.00","21,866.00","22,095.00","21,667.00",1.26K,-0.0032 
2023/2/13,"21,773.00","21,796.00","21,902.00","21,404.00",3.08K,-0.0011 
2023/2/14,"22,198.00","21,773.00","22,311.00","21,578.00",1.44K,0.0195 
2023/2/15,"24,318.00","22,198.00","24,350.00","22,082.00",2.37K,0.0955 
2023/2/16,"23,535.00","24,318.00","25,232.00","23,527.00",4.64K,-0.0322 
2023/2/17,"24,579.00","23,535.00","25,018.00","23,362.00",4.17K,0.0444 
2023/2/18,"24,633.00","24,579.00","24,853.00","24,450.00",0.63K,0.0022 
2023/2/19,"24,294.00","24,633.00","25,200.00","24,246.00",2.72K,-0.0138 
2023/2/20,"24,831.00","24,294.00","25,114.00","23,867.00",2.02K,0.0221 
2023/2/21,"24,460.00","24,831.00","25,162.00","24,177.00",3.55K,-0.0149 
2023/2/22,"24,186.00","24,460.00","24,485.00","23,586.00",3.34K,-0.0112 
2023/2/23,"23,947.00","24,186.00","24,598.00","23,625.00",2.24K,-0.0099 
2023/2/24,"23,201.00","23,947.00","24,150.00","22,911.00",3.45K,-0.0312 
2023/2/25,"23,177.00","23,201.00","23,222.00","22,810.00",1.12K,-0.0010 
2023/2/26,"23,560.00","23,177.00","23,669.00","23,083.00",0.77K,0.0165 
2023/2/27,"23,504.00","23,560.00","23,891.00","23,167.00",1.84K,-0.0024 
2023/2/28,"23,134.00","23,504.00","23,609.00","23,067.00",1.44K,-0.0157 
2023/3/1,"23,646.00","23,134.00","23,979.00","23,037.00",1.37K,0.0221 
2023/3/2,"23,472.00","23,646.00","23,792.00","23,208.00",0.70K,-0.0074 
2023/3/3,"22,363.00","23,472.00","23,482.00","22,003.00",2.99K,-0.0472 
2023/3/4,"22,346.00","22,363.00","22,405.00","22,176.00",0.41K,-0.0008 
2023/3/5,"22,431.00","22,346.00","22,650.00","22,225.00",0.43K,0.0038 
2023/3/6,"22,404.00","22,431.00","22,586.00","22,315.00",0.89K,-0.0012 
2023/3/7,"22,209.00","22,404.00","22,552.00","21,967.00",1.84K,-0.0087 
2023/3/8,"21,712.00","22,209.00","22,286.00","21,622.00",1.75K,-0.0224 
2023/3/9,"20,378.00","21,712.00","21,835.00","20,096.00",3.79K,-0.0614 
2023/3/10,"20,201.00","20,378.00","20,381.00","19,592.00",4.64K,-0.0087 
2023/3/11,"20,538.00","20,201.00","20,783.00","19,874.00",6.80K,0.0167 
2023/3/12,"22,079.00","20,538.00","22,132.00","20,363.00",5.61K,0.0750 
2023/3/13,"24,187.00","22,079.00","24,560.00","21,891.00",7.01K,0.0955 
2023/3/14,"24,744.00","24,187.00","26,434.00","24,073.00",9.61K,0.0230 
2023/3/15,"24,321.00","24,744.00","25,245.00","23,939.00",2.63K,-0.0171 
2023/3/16,"25,057.00","24,321.00","25,213.00","24,202.00",2.42K,0.0303 
2023/3/17,"27,350.00","25,057.00","27,562.00","24,954.00",9.82K,0.0915 
2023/3/18,"26,913.00","27,350.00","27,605.00","26,595.00",3.08K,-0.0160 
2023/3/19,"27,936.00","26,913.00","28,329.00","26,838.00",4.34K,0.0380 
2023/3/20,"27,712.00","27,936.00","28,438.00","27,130.00",2.70K,-0.0080 
2023/3/21,"28,112.00","27,712.00","28,435.00","27,313.00",1.66K,0.0144 
2023/3/22,"27,263.00","28,112.00","28,813.00","26,620.00",3.93K,-0.0302 
2023/3/23,"28,304.00","27,263.00","28,741.00","27,121.00",3.12K,0.0382 
2023/3/24,"27,458.00","28,304.00","28,372.00","27,017.00",1.92K,-0.0299 
2023/3/25,"27,482.00","27,458.00","27,779.00","27,173.00",0.86K,0.0009 
2023/3/26,"27,986.00","27,482.00","28,171.00","27,438.00",1.17K,0.0183 
2023/3/27,"27,129.00","27,986.00","28,027.00","26,542.00",1.94K,-0.0306 
2023/3/28,"27,265.00","27,129.00","27,512.00","26,637.00",1.44K,0.0050 
2023/3/29,"28,344.00","27,265.00","28,645.00","27,253.00",2.12K,0.0396 
2023/3/30,"28,017.00","28,344.00","29,170.00","27,692.00",2.68K,-0.0115 
2023/3/31,"28,460.00","28,017.00","28,651.00","27,556.00",1.32K,0.0158 
2023/4/1,"28,443.00","28,460.00","28,809.00","28,210.00",0.86K,-0.0006 
2023/4/2,"28,173.00","28,443.00","28,515.00","27,867.00",1.00K,-0.0095 
2023/4/3,"27,790.00","28,173.00","28,482.00","27,231.00",2.64K,-0.0136 
2023/4/4,"28,153.00","27,790.00","28,445.00","27,671.00",1.08K,0.0131 
2023/4/5,"28,153.00","28,153.00","28,750.00","27,837.00",1.52K,0.0000 
2023/4/6,"28,018.00","28,153.00","28,163.00","27,728.00",0.88K,-0.0048 
2023/4/7,"27,889.00","28,018.00","28,082.00","27,755.00",0.33K,-0.0046 
2023/4/8,"27,901.00","27,889.00","28,135.00","27,839.00",0.40K,0.0004 
2023/4/9,"28,320.00","27,901.00","28,510.00","27,780.00",0.68K,0.0150 
2023/4/10,"29,614.00","28,320.00","29,724.00","28,159.00",2.24K,0.0457 
2023/4/11,"30,190.00","29,614.00","30,484.00","29,579.00",2.75K,0.0195 
2023/4/12,"29,876.00","30,190.00","30,450.00","29,683.00",1.69K,-0.0104 
2023/4/13,"30,389.00","29,876.00","30,563.00","29,867.00",1.43K,0.0172 
2023/4/14,"30,462.00","30,389.00","30,968.00","30,001.00",2.59K,0.0024 
2023/4/15,"30,280.00","30,462.00","30,575.00","30,195.00",0.80K,-0.0060 
2023/4/16,"30,285.00","30,280.00","30,559.00","30,123.00",1.84K,0.0002 
2023/4/17,"29,434.00","30,285.00","30,289.00","29,277.00",2.04K,-0.0281 
2023/4/18,"30,392.00","29,434.00","30,471.00","29,169.00",1.93K,0.0325 
2023/4/19,"28,826.00","30,392.00","30,412.00","28,645.00",3.76K,-0.0515 
2023/4/20,"28,248.00","28,826.00","29,098.00","28,035.00",1.55K,-0.0201 
2023/4/21,"27,287.00","28,248.00","28,378.00","27,191.00",1.37K,-0.0340 
2023/4/22,"27,826.00","27,287.00","27,884.00","27,163.00",0.71K,0.0198 
2023/4/23,"27,613.00","27,826.00","27,827.00","27,364.00",0.69K,-0.0077 
2023/4/24,"27,522.00","27,613.00","28,000.00","26,998.00",1.38K,-0.0033 
2023/4/25,"28,324.00","27,522.00","28,389.00","27,224.00",0.98K,0.0291 
2023/4/26,"28,433.00","28,324.00","30,028.00","27,263.00",3.46K,0.0038 
2023/4/27,"29,479.00","28,433.00","29,885.00","28,395.00",1.89K,0.0368 
2023/4/28,"29,338.00","29,479.00","29,589.00","28,911.00",1.40K,-0.0048 
2023/4/29,"29,253.00","29,338.00","29,454.00","29,085.00",0.35K,-0.0029 
2023/4/30,"29,255.00","29,253.00","29,962.00","29,113.00",1.37K,0.0001 
2023/5/1,"28,106.00","29,255.00","29,347.00","27,700.00",1.80K,-0.0393 
2023/5/2,"28,679.00","28,106.00","28,888.00","27,919.00",1.24K,0.0204 
2023/5/3,"29,037.00","28,679.00","29,277.00","28,161.00",1.03K,0.0125 
2023/5/4,"28,844.00","29,037.00","29,370.00","28,706.00",0.81K,-0.0066 
2023/5/5,"29,526.00","28,844.00","29,687.00","28,844.00",1.41K,0.0236 
2023/5/6,"28,909.00","29,526.00","29,836.00","28,415.00",1.15K,-0.0209 
2023/5/7,"28,464.00","28,909.00","29,175.00","28,464.00",0.64K,-0.0154 
2023/5/8,"27,701.00","28,464.00","28,682.00","27,309.00",1.59K,-0.0268 
2023/5/9,"27,668.00","27,701.00","27,844.00","27,386.00",0.75K,-0.0012 
2023/5/10,"27,622.00","27,668.00","28,338.00","26,855.00",1.70K,-0.0017 
2023/5/11,"27,016.00","27,622.00","27,654.00","26,795.00",1.79K,-0.0219 
2023/5/12,"26,818.00","27,016.00","27,101.00","25,884.00",1.82K,-0.0073 
2023/5/13,"26,790.00","26,818.00","27,065.00","26,713.00",0.35K,-0.0010 
2023/5/14,"26,937.00","26,790.00","27,194.00","26,639.00",0.37K,0.0055 
2023/5/15,"27,190.00","26,937.00","27,671.00","26,764.00",0.98K,0.0094 
2023/5/16,"27,054.00","27,190.00","27,313.00","26,899.00",0.80K,-0.0050 
2023/5/17,"27,425.00","27,054.00","27,511.00","26,614.00",1.88K,0.0137 
2023/5/18,"26,862.00","27,425.00","27,504.00","26,443.00",1.59K,-0.0205 
2023/5/19,"26,911.00","26,862.00","27,198.00","26,676.00",0.33K,0.0018 
2023/5/20,"27,126.00","26,911.00","27,168.00","26,863.00",0.18K,0.0080 
2023/5/21,"26,760.00","27,126.00","27,285.00","26,701.00",0.52K,-0.0135 
2023/5/22,"26,869.00","26,760.00","27,101.00","26,562.00",0.54K,0.0041 
2023/5/23,"27,243.00","26,869.00","27,481.00","26,829.00",0.59K,0.0139 
2023/5/24,"26,344.00","27,243.00","27,243.00","26,100.00",0.92K,-0.0330 
2023/5/25,"26,498.00","26,344.00","26,620.00","25,889.00",0.64K,0.0058 
2023/5/26,"26,737.00","26,498.00","26,937.00","26,359.00",0.96K,0.0090 
2023/5/27,"26,885.00","26,737.00","26,917.00","26,608.00",0.24K,0.0055 
2023/5/28,"28,096.00","26,885.00","28,263.00","26,804.00",1.60K,0.0450 
2023/5/29,"27,772.00","28,096.00","28,463.00","27,579.00",0.82K,-0.0115 
2023/5/30,"27,723.00","27,772.00","28,065.00","27,600.00",0.49K,-0.0018 
2023/5/31,"27,220.00","27,723.00","27,855.00","26,859.00",1.34K,-0.0181 
2023/6/1,"26,833.00","27,220.00","27,348.00","26,666.00",0.83K,-0.0142 
2023/6/2,"27,254.00","26,833.00","27,301.00","26,523.00",0.79K,0.0157 
2023/6/3,"27,077.00","27,254.00","27,331.00","26,925.00",0.44K,-0.0065 
2023/6/4,"27,126.00","27,077.00","27,446.00","26,963.00",0.46K,0.0018 
2023/6/5,"25,730.00","27,126.00","27,134.00","25,420.00",3.02K,-0.0515 
2023/6/6,"27,233.00","25,730.00","27,342.00","25,392.00",1.69K,0.0584 
2023/6/7,"26,365.00","27,233.00","27,368.00","26,157.00",1.79K,-0.0319 
2023/6/8,"26,526.00","26,365.00","26,811.00","26,248.00",0.70K,0.0061 
2023/6/9,"26,502.00","26,526.00","26,804.00","26,303.00",0.49K,-0.0009 
2023/6/10,"25,870.00","26,502.00","26,556.00","25,468.00",1.66K,-0.0238 
2023/6/11,"25,953.00","25,870.00","26,230.00","25,669.00",0.53K,0.0032 
2023/6/12,"25,933.00","25,953.00","26,106.00","25,650.00",0.36K,-0.0008 
2023/6/13,"25,941.00","25,933.00","26,428.00","25,748.00",0.79K,0.0003 
2023/6/14,"25,146.00","25,941.00","26,113.00","24,853.00",1.26K,-0.0306 
2023/6/15,"25,611.00","25,146.00","25,766.00","24,862.00",1.11K,0.0185 
2023/6/16,"26,357.00","25,611.00","26,506.00","25,244.00",1.02K,0.0291 
2023/6/17,"26,535.00","26,357.00","26,789.00","26,202.00",0.81K,0.0068 
2023/6/18,"26,358.00","26,535.00","26,712.00","26,293.00",0.53K,-0.0067 
2023/6/19,"26,866.00","26,358.00","27,056.00","26,293.00",0.96K,0.0193 
2023/6/20,"28,325.00","26,866.00","28,406.00","26,676.00",2.17K,0.0543 
2023/6/21,"30,013.00","28,325.00","30,769.00","28,286.00",3.14K,0.0596 
2023/6/22,"29,920.00","30,013.00","30,506.00","29,678.00",1.68K,-0.0031 
2023/6/23,"30,708.00","29,920.00","31,415.00","29,838.00",2.29K,0.0263 
2023/6/24,"30,556.00","30,708.00","30,820.00","30,294.00",0.73K,-0.0049 
2023/6/25,"30,485.00","30,556.00","31,058.00","30,334.00",0.65K,-0.0023 
2023/6/26,"30,287.00","30,485.00","30,672.00","29,981.00",1.03K,-0.0065 
2023/6/27,"30,711.00","30,287.00","31,018.00","30,246.00",1.13K,0.0140 
2023/6/28,"30,094.00","30,711.00","30,731.00","29,900.00",1.21K,-0.0201 
2023/6/29,"30,471.00","30,094.00","30,844.00","30,062.00",0.98K,0.0125 
2023/6/30,"30,500.00","30,471.00","31,299.00","29,617.00",3.22K,0.0010 
2023/7/1,"30,607.00","30,500.00","30,689.00","30,356.00",0.95K,0.0035 
2023/7/2,"30,663.00","30,607.00","30,817.00","30,200.00",0.70K,0.0018 
2023/7/3,"31,176.00","30,663.00","31,416.00","30,607.00",1.36K,0.0167 
2023/7/4,"30,782.00","31,176.00","31,345.00","30,656.00",1.67K,-0.0126 
2023/7/5,"30,532.00","30,782.00","30,897.00","30,239.00",1.25K,-0.0081 
2023/7/6,"29,942.00","30,532.00","31,530.00","29,901.00",2.31K,-0.0193 
2023/7/7,"30,370.00","29,942.00","30,469.00","29,779.00",1.19K,0.0143 
